coupling_seed,w_EE,stability_margin,rho_A,T,target_scale,dir_seed,energy,rel_reachability_error
0,5.25,0.03557654548109869,0.9313193046449831,50,0.02,1,0.13874400059363906,0.06034401659962611
0,5.25,0.03557654548109869,0.9313193046449831,50,0.02,2,0.1539918572616494,0.05307639207142679
0,5.25,0.03557654548109869,0.9313193046449831,50,0.05,0,0.863119101138833,0.15117510644807586
0,5.25,0.03557654548109869,0.9313193046449831,50,0.05,1,0.9116964266562816,0.1426926489851335
0,5.25,0.03557654548109869,0.9313193046449831,50,0.05,2,0.9702444114189236,0.1363490168230101
0,5.25,0.03557654548109869,0.9313193046449831,50,0.1,0,3.6261085124540413,0.2710258446523237
0,5.25,0.03557654548109869,0.9313193046449831,50,0.1,1,4.013562402187473,0.3055962830153564
0,5.25,0.03557654548109869,0.9313193046449831,50,0.1,2,3.872467682517847,0.28759034799189825
0,5.25,0.03557654548109869,0.9313193046449831,100,0.005,0,0.009487494106268072,0.012983361265104928
0,5.25,0.03557654548109869,0.9313193046449831,100,0.005,1,0.009997971133645964,0.023440782111427253
0,5.25,0.03557654548109869,0.9313193046449831,100,0.005,2,0.009811378575184042,0.0380819180559629
0,5.25,0.03557654548109869,0.9313193046449831,100,0.01,0,0.03750202248646446,0.02830611771317835
0,5.25,0.03557654548109869,0.9313193046449831,100,0.01,1,0.0380354419046029,0.03118686941662508
0,5.25,0.03557654548109869,0.9313193046449831,100,0.01,2,0.036506214604360876,0.03138016108906915
