subject_id,w_EE,stability_margin,rho_A,T,target_scale,dir_seed,energy,rel_reachability_error
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,100,0.005,1,0.023428199468656586,0.015159265022152962
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,100,0.005,2,0.024097179283527618,0.02983397607131007
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,100,0.01,0,0.0990791320085184,0.007252016290929585
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,100,0.01,1,0.09728115843790669,0.011865826363351355
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,100,0.01,2,0.09426115496086739,0.006618209443311047
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,100,0.02,0,0.38609793928311514,0.016525907672362925
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,100,0.02,1,0.37820794578902517,0.018417899379831928
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,100,0.02,2,0.38463435423945413,0.012970511644065654
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,100,0.05,0,2.4660685428948224,0.03550027634922762
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,100,0.05,1,2.3547678592014463,0.034447251460253285
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,100,0.05,2,2.451901125156556,0.04924855159537751
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,100,0.1,0,9.68566259980246,0.06308022959708832
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,100,0.1,1,9.572197926789093,0.07078008339349125
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,100,0.1,2,9.608715678402339,0.06178028978799163
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,200,0.005,0,0.024734789780028566,0.028357140390105357
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,200,0.005,1,0.023830808889048115,0.015025277254425751
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,200,0.005,2,0.024004216417649007,0.008990376937471078
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,200,0.01,0,0.09603635423949043,0.025286571843727967
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,200,0.01,1,0.09669386383490872,0.0077982011036087165
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,200,0.01,2,0.09740441369346843,0.006838801292271496
